"time","nn.y[1]"
1870,11.580811326976956
1870,11.575694342731701
1870.0000001871003,11.575694342731701
1870.0000001871003,11.575694342731701
1872,11.575694342731701
1876,11.575694342731701
1880,11.575694342731701
1880,11.572667664041107
1880.0000001881017,11.572667664041107
1880.0000001881017,11.572667664041107
1884,11.572667664041107
1888,11.572667664041107
1890,11.572667664041107
1890,11.57182339762893
1890.0000001891003,11.57182339762893
1890.0000001891003,11.57182339762893
1892,11.57182339762893
1896,11.57182339762893
1900,11.57182339762893
1900,11.57318715416696
1900.0000001901008,11.57318715416696
1900.0000001901008,11.57318715416696
1904,11.57318715416696
1908,11.57318715416696
1910,11.57318715416696
1910,11.576717146045834
1910.0000001911003,11.576717146045834
1910.0000001911003,11.576717146045834
1912,11.576717146045834
1916,11.576717146045834
1920,11.576717146045834
1920,11.582305411137003
1920.0000001921017,11.582305411137003
1920.0000001921017,11.582305411137003
1924,11.582305411137003
1928,11.582305411137003
1930,11.582305411137003
1930,11.589781251266912
1930.0000001931003,11.589781251266912
1930.0000001931003,11.589781251266912
1932,11.589781251266912
1936,11.589781251266912
1940,11.589781251266912
1940,11.598916237865804
1940.0000001941007,11.598916237865804
1940.0000001941007,11.598916237865804
1944,11.598916237865804
1948,11.598916237865804
1950,11.598916237865804
1950,11.609431313537888
1950.0000001951003,11.609431313537888
1950.0000001951003,11.609431313537888
1952,11.609431313537888
1956,11.609431313537888
1960,11.609431313537888
1960,11.621005246263588
1964,11.621005246263588
1968,11.621005246263588
1970,11.621005246263588
1970,11.632919368347446
1972,11.632919368347446
1976,11.632919368347446
1980,11.632919368347446
1980,11.64506737261176
1984,11.64506737261176
1988,11.64506737261176
1990,11.64506737261176
1990,11.657430320148853
1992,11.657430320148853
1996,11.657430320148853
2000,11.657430320148853
2000,11.669667914067878
2000,11.669667914067878
